Index,Score,ncbi_gene_id,claim_name
463,0.005167853730234102,3358,HTR2C
1299,0.005167853730234102,12,SERPINA3
31,0.005167853730234101,1813,DRD2
518,0.004633118688178252,3356,HTR2A
169,0.004633118688178252,1,A1BG
127,0.004467955008234977,11,NATP
366,0.004211135262046216,262,AMD1
0,0.004004333199917678,1565,CYP2D6
253,0.0038545611696350983,1814,DRD3
665,0.003460773533765565,3363,HTR7
368,0.003448315306695888,1812,DRD1
1028,0.003363781697018498,1815,DRD4
1333,0.003351408630605397,215,ABCD1
100,0.003147539991067877,148,ADRA1A
168,0.002753752355198344,3269,HRH1
132,0.002753752355198344,3350,HTR1A
97,0.002734996208757923,1544,CYP1A2
364,0.0022690572131866377,7157,TP53
1334,0.002200261166702074,218,ALDH3A1
371,0.002200261166702074,214,ALCAM
3,0.0021784484564668903,5999,RGS4
2973,0.0021167748665504218,7957,EPM2A
427,0.0021096524099823264,2,A2M
296,0.0021096524099823264,3,A2MP1
275,0.0020279750301907024,10951,CBX1
134,0.0018746545575912842,3757,KCNH2
393,0.001804156343578554,4524,MTHFR
1027,0.0017970338870104585,4160,MC4R
225,0.001734322171130788,3417,IDH1
17,0.0017271997145626922,10919,EHMT2
85,0.0016531530582331233,1576,CYP3A4
706,0.0016531530582331233,9429,ABCG2
528,0.0016531530582331233,216,ALDH1A1
4260,0.0016437134144110408,440275,EIF2AK4
657,0.0015879146376279333,3362,HTR6
607,0.0015879146376279333,152,ADRA2C
504,0.0015620360346194164,54737,MPHOSPH8
63,0.0015620360346194164,5893,RAD52
96,0.0015620360346194164,6311,ATXN2
934,0.0014097536879832014,25970,SH2B1
2538,0.0014097536879832014,100302144,MIR1912
820,0.0014097536879832014,1543,CYP1A1
927,0.0014097536879832014,6505,SLC1A1
2618,0.0014097536879832014,100302251,MIR1264
935,0.0014097536879832014,9135,RABEP1
742,0.0014093305817458187,7066,THPO
282,0.001340534535261255,217,ALDH2
47,0.001340534535261255,1559,CYP2C9
336,0.001340534535261255,26,AOC1
221,0.0013382173480072685,627,BDNF
147,0.0013310948914391726,3352,HTR1D
1686,0.0011872140626618371,1571,CYP2E1
2068,0.0011872140626618371,4922,NTS
293,0.0011872140626618371,25,ABL1
3599,0.001124292829310634,10718,NRG3
3665,0.001124292829310634,56853,CELF4
4002,0.001124292829310634,375298,CERKL
3864,0.001124292829310634,80224,NUBPL
3855,0.001124292829310634,386607,ZFP91-CNTF
3667,0.001124292829310634,1270,CNTF
1769,0.001097135165011333,7365,UGT2B10
2914,0.001097135165011333,23216,TBC1D1
1068,0.001097135165011333,887,CCKBR
1779,0.001097135165011333,3359,HTR3A
