Index,Score,ncbi_gene_id,claim_name
16601,0.0025807085243564343,64816,CYP3A43
13440,0.002548472453663822,54578,UGT1A6
5133,0.0025310027906212673,1814,DRD3
2451,0.0025107885210878663,11201,POLI
18406,0.002481538364638175,7957,EPM2A
2558,0.0024553448317445313,1129,CHRM2
5135,0.002449812386387583,1816,DRD5
10056,0.0024128915516303156,3699,ITIH3
15490,0.002359174319948569,5893,RAD52
13453,0.0023508598325991947,54600,UGT1A9
20473,0.0023247932124053072,8792,TNFRSF11A
6750,0.0022030745960602677,24,ABCA4
4396,0.0021910533507073374,151,ADRA2B
6186,0.0021875423439667325,23043,TNIK
4504,0.0021728491239016347,153,ADRB1
11606,0.00214484876570337,440275,EIF2AK4
9364,0.00212856334136477,3359,HTR3A
7639,0.0021040620020832458,2675,GFRA2
9368,0.0020896883714389518,3362,HTR6
7628,0.002089510565085922,2671,GFER
20535,0.0020793553686037206,8856,NR1I2
2606,0.0020109384724176014,1133,CHRM5
1,0.002009887961875911,10,NAT2
12253,0.002006335271843973,5020,OXT
2278,0.00200428241547821,1103,CHAT
13438,0.001994049366465277,54576,UGT1A8
15926,0.0019483171509057013,6311,ATXN2
2589,0.0019211300783879308,1132,CHRM4
2653,0.0019020204303606604,1139,CHRNA7
1981,0.0018871214832225866,10718,NRG3
971,0.001871229255865527,1012,CDH13
8815,0.0018426975866690288,2917,GRM7
283,0.0018419259496225285,1002,CDH4
9357,0.0018307805677525144,3351,HTR1B
2759,0.001824372067994988,115019,SLC26A9
13439,0.0017954289015798051,54577,UGT1A7
8991,0.0017416695821463595,29994,BAZ2B
6145,0.0017241803303662537,23,ABCF1
13472,0.0017234994932066945,54659,UGT1A3
2901,0.0017009417290380986,116987,AGAP1
14145,0.0016978715059337056,55534,MAML3
7704,0.001649016557289736,2696,GIPR
7756,0.0015648941148140116,27068,PPA2
9502,0.0015538640415140449,339745,SPOPL
13505,0.0015402045021787338,54737,MPHOSPH8
9358,0.0014990462887282678,3352,HTR1D
8811,0.001432621402005379,2913,GRM3
17403,0.0014179635835513814,7066,THPO
9359,0.0013880180437014838,3354,HTR1E
12965,0.0013027661479419316,51738,GHRL
7534,0.0012770881684548905,265,AMELX
6708,0.0012180337317202602,23671,TMEFF2
13441,0.0012038261903985908,54579,UGT1A5
15551,0.0011857563282944268,59340,HRH4
19557,0.0011739015632599133,84062,DTNBP1
21677,0.0011575387955185634,9682,KDM4A
