Index,Score,ncbi_gene_id,claim_name
2451,0.000977676937578175,11201,POLI
17145,0.0009732348654040482,6786,STIM1
2569,0.0009571642443130592,11309,SLCO2B1
18924,0.0009411681861388977,80339,PNPLA3
13154,0.000930324533392948,5340,PLG
20094,0.0009230067859903202,84959,UBASH3B
9905,0.0009153153767274803,354,KLK3
13505,0.0008987844069627783,54737,MPHOSPH8
17506,0.0008879997723428636,7172,TPMT
11439,0.000880808406298336,4194,MDM4
16062,0.0008800822832783136,6401,SELE
6171,0.0008759997034432284,2303,FOXC2
1969,0.0008716552233947671,1071,CETP
2291,0.0008657672060582626,11044,TENT4A
2113,0.0008640543255825832,10866,HCP5
9097,0.0008639184216082867,30833,NT5C
15926,0.0008432665956883576,6311,ATXN2
19165,0.0008339100751582413,81704,DOCK8
2596,0.0008235574783275555,113235,SLC46A1
7517,0.0008231510975493354,2646,GCKR
13100,0.0008221360535374386,5300,PIN1
6225,0.0008170890223615344,23090,ZNF423
5788,0.0008054341872629164,2206,MS4A2
15105,0.0007841735734335788,57491,AHRR
4625,0.0007802075364029477,1577,CYP3A5
2100,0.0007738443932355342,10848,PPP1R13L
4559,0.0007390620360685119,1545,CYP1B1
7494,0.0007108724973908668,2631,NIPSNAP2
13233,0.0007065991191725904,5395,PMS2
13103,0.000701404198457955,5304,PIP
2590,0.0007013208775847877,11320,MGAT4A
11519,0.0006950892944912619,4312,MMP1
13198,0.0006833390027573711,538,ATP7A
16117,0.0006798505445615471,64132,XYLT2
17969,0.0006692715858504275,7517,XRCC3
21677,0.0005890998790493742,9682,KDM4A
2296,0.0005803024744191907,1105,CHD1
20645,0.0005794054202826061,89845,ABCC10
20433,0.0005633960032859839,874,CBR3
5022,0.0005612624731717409,170954,PPP1R18
18325,0.000560142761502579,7916,PRRC2A
21959,0.0005591631097322317,9971,NR1H4
8945,0.0005500337398297257,29940,DSE
20493,0.0005338338900985259,8812,CCNK
19863,0.0005289669330836558,84618,NT5C1A
4301,0.0005265302446177683,1493,CTLA4
10807,0.0005242648716205691,3931,LCAT
15675,0.000523995169884927,60482,SLC5A7
7506,0.0005155841498604826,26354,GNL3
13237,0.000508940912447516,540,ATP7B
1424,0.0005014762826088675,1041,CDSN
18732,0.0005006230819911555,79969,ATAT1
7690,0.0004573484444317553,26873,OPLAH
8634,0.0004435315059509068,2880,GPX5
8831,0.00043986666058046416,2936,GSR
15682,0.00043935850051459254,60490,PPCDC
11516,0.0004388178882202052,4306,NR3C2
15735,0.00043824269005561463,6097,RORC
11482,0.0004375536314036998,4255,MGMT
14425,0.00042969117728854523,55867,SLC22A11
14899,0.0004105198867969027,57129,MRPL47
5271,0.0004067445608833319,196513,DCP1B
9856,0.0004035750387972465,3508,IGHMBP2
20059,0.0003790436170435997,84920,ALG10
10949,0.0003765317491103916,400745,SH2D5
19514,0.00035877128980956775,83938,LRMDA
7210,0.0003556343208631109,259232,NALCN
21353,0.000355545004845418,9376,SLC22A8
6486,0.0003550510437209699,23384,SPECC1L
17377,0.0003485974946371622,7038,TG
6583,0.00034659106160396075,23514,SPIDR
16047,0.0003346251585036613,63970,TP53AIP1
3306,0.0003264593949290089,126353,MISP
12976,0.0003254066228519033,51755,CDK12
10277,0.0003234890442827781,3809,KIR2DS4
8544,0.000294933731989682,286183,NKAIN3
6827,0.0002850459360985531,250,ALPP
17557,0.00027058348866863184,7259,TSPYL1
16377,0.00025504166213206967,64478,CSMD1
913,0.00023702702310401946,100885779,LINC-ROR
1173,0.00023702702310401946,101978719,LINC00970
2932,0.00023535209458675253,117583,PARD3B
12189,0.0002329873524535667,494514,TYMSOS
8405,0.0002228748685882434,285220,EPHA6
390,0.00021106084750499576,100302167,MIR1299
460,0.00021106084750499576,100422882,MIR3120
461,0.00021106084750499576,100422883,MIR4325
463,0.00021106084750499576,100422905,MIR4311
465,0.00021106084750499576,100422921,MIR3149
472,0.00021106084750499576,100423038,MIR466
494,0.00021106084750499576,100500844,MIR3664
500,0.00021106084750499576,100500913,MIR3714
748,0.00021106084750499576,100616143,MIR4763
773,0.00021106084750499576,100616487,MIR4517
15021,0.00021106084750499576,574031,MIR363
17299,0.00021106084750499576,693188,MIR603
8795,0.00019643630117641606,29113,C6orf15
10838,0.00019383461433801632,3973,LHCGR
5750,0.00019296644792191528,219983,OR4D6
16791,0.0001906750034401032,653247,PRB2
6063,0.0001882226411231112,22893,BAHD1
7995,0.00017847249694275726,2798,GNRHR
7993,0.00017846021512630452,2796,GNRH1
7492,0.00016457138500174757,2630,GBA1LP
2681,0.00016264041563268097,114571,SLC22A9
2372,0.00016140338266268373,111240474,CRYZL2P-SEC16B
18679,0.0001612889036907333,79898,ZNF613
397,0.00014726389781571925,100302270,MIR1305
759,0.00014726389781571925,100616323,MIR4482
760,0.00014726389781571925,100616330,MIR4491
17290,0.00014726389781571925,693128,MIR548B
17291,0.00014726389781571925,693129,MIR548C
11575,0.00014220215962268412,439965,SHLD2P3
4958,0.00013540243135531558,168400,DDX53
46,0.00013282716099638492,100126313,MIR744
5012,0.0001316454268421391,170679,PSORS1C1
11288,0.0001307111233472824,407033,MIR30D
17296,0.0001307111233472824,693174,MIR589
11780,0.0001295214897254482,442905,MIR337
11160,0.00011860237282235175,406885,MIRLET7C
11299,0.00011613512469921261,407048,MIR92A1
3699,0.00011045104474760592,135458,HUS1B
3703,0.00010250437090172557,135656,MUCL3
44,0.00010238874529022723,100126302,MIR450B
48,0.00010238874529022723,100126317,MIR374B
11301,0.00010238874529022723,407050,MIR93
11786,0.00010238874529022723,442916,MIR371A
15059,0.00010238874529022723,574456,MIR497
15066,0.00010238874529022723,574505,MIR450A2
16988,0.00010238874529022723,664617,MIR542
11779,0.00010097125050378963,442902,MIR330
12186,0.00010097125050378963,494336,MIR424
17287,0.00010097125050378963,693122,MIR421
15829,9.483590838499367e-05,619556,MIR455
17806,9.318505180999637e-05,7310,ZRSR2P1
11282,9.246055560652167e-05,407026,MIR29C
11300,9.21390310395509e-05,407049,MIR92A2
11171,8.9445267803967e-05,406896,MIR103A2
11205,8.9445267803967e-05,406932,MIR140
11229,8.9445267803967e-05,406961,MIR185
11211,8.931869524531066e-05,406940,MIR148A
11293,8.92198077053763e-05,407040,MIR34A
411,8.676700235810131e-05,100313824,MIR663B
754,8.676700235810131e-05,100616263,MIR4485
11250,8.585924661019817e-05,406991,MIR21
3755,8.585555042373016e-05,137529,CKS1BP7
11233,8.46615293994546e-05,406971,MIR195
1952,8.422485552728176e-05,106821730,BUB1B-PAK6
11163,8.420718950219452e-05,406888,MIRLET7F1
2945,8.168740896508098e-05,118142757,GUCA1ANB-GUCA1A
9818,8.098501473628077e-05,348751,FTCDNL1
607,7.837310840841383e-05,100506595,HMGB1P40
11159,7.826927321730182e-05,406884,MIRLET7B
11277,7.796160934958607e-05,407021,MIR29A
11270,7.789078517816961e-05,407014,MIR25
501,7.700432615820318e-05,100500917,MIR3680-1
811,7.700432615820318e-05,100847041,MIR3680-2
3828,7.700432615820318e-05,139420,PPP4R3C
11241,7.695994281675667e-05,406982,MIR20A
11275,7.673424988752231e-05,407019,MIR27B
223,7.608393207192421e-05,100132463,CLDN24
11280,7.55052751628682e-05,407024,MIR29B1
9566,7.509630813729018e-05,340562,SATL1
10046,7.498875493183732e-05,369,ARAF
11304,7.456781168002635e-05,407054,MIR98
756,7.408292731270194e-05,100616275,MIR4508
9417,7.408292731270194e-05,338427,SNORD108
9418,7.408292731270194e-05,338428,SNORD109A
9419,7.408292731270194e-05,338429,SNORD109B
9775,7.408292731270194e-05,347686,SNORD64
16768,7.408292731270194e-05,653061,GOLGA8S
18299,7.408292731270194e-05,791115,PWRN2
14956,7.300086144823581e-05,572,BAD
11242,7.290866051334888e-05,406983,MIR200A
11186,7.275317329913378e-05,406913,MIR126
11185,7.265119347721338e-05,406912,MIR125B2
20222,7.23132980056107e-05,85417,CCNB3
17000,7.217464735731483e-05,6654,SOS1
13091,7.146965072024614e-05,5291,PIK3CB
8650,7.116985216271132e-05,2885,GRB2
14505,7.115970947779715e-05,5605,MAP2K2
13095,7.090404687914997e-05,5295,PIK3R1
12205,7.085893594194204e-05,497048,KU-MEL-3
11787,7.085341349011287e-05,442917,MIR372
10924,7.07300059730187e-05,400550,FENDRR
11734,7.068815466482192e-05,441925,BECN2
11788,7.065788668114692e-05,442918,MIR373
5568,7.054390152916312e-05,207,AKT1
10272,7.0362031692639e-05,3803,KIR2DL2
11239,7.027682295301929e-05,406980,MIR19B1
15067,7.027682295301929e-05,574506,MIR503
8062,7.01798708178103e-05,283106,CSNK2A3
14471,7.016008021309972e-05,5595,MAPK3
11073,7.011253183009103e-05,402176,RPL21P44
42,7.001635094638914e-05,100124700,HOTAIR
11254,6.999305333010852e-05,406995,MIR181A1
11209,6.983913772273809e-05,406937,MIR145
14504,6.962833140278235e-05,5604,MAP2K1
11245,6.946783105377108e-05,406986,MIR203A
17456,6.93987967679277e-05,7117,TMSB4XP8
50,6.916827987879515e-05,100126333,MIR708
54,6.916827987879515e-05,100126343,MIR874
55,6.916827987879515e-05,100126347,MIR887
56,6.916827987879515e-05,100126348,MIR760
391,6.916827987879515e-05,100302174,MIR1307
396,6.916827987879515e-05,100302268,MIR1285-2
464,6.916827987879515e-05,100422912,MIR3200
471,6.916827987879515e-05,100423037,MIR3176
11180,6.916827987879515e-05,406907,MIR124-1
11182,6.916827987879515e-05,406909,MIR124-3
11183,6.916827987879515e-05,406910,MIR125A
11198,6.916827987879515e-05,406925,MIR135A1
11199,6.916827987879515e-05,406926,MIR135A2
11204,6.916827987879515e-05,406931,MIR139
11228,6.916827987879515e-05,406960,MIR184
11237,6.916827987879515e-05,406978,MIR199B
11258,6.916827987879515e-05,407000,MIR218-1
11259,6.916827987879515e-05,407001,MIR218-2
11302,6.916827987879515e-05,407051,MIR9-3
11778,6.916827987879515e-05,442900,MIR326
15045,6.916827987879515e-05,574408,MIR329-1
15046,6.916827987879515e-05,574409,MIR329-2
15051,6.916827987879515e-05,574434,MIR410
15053,6.916827987879515e-05,574441,MIR488
17298,6.916827987879515e-05,693183,MIR598
18080,6.916827987879515e-05,768213,MIR671
18081,6.916827987879515e-05,768217,MIR769
3994,6.905679765623063e-05,143678,FREY1
4798,6.905679765623063e-05,162540,SPPL2C
20504,6.895286787766963e-05,8823,FGF16
2634,6.894773832755163e-05,113523636,SMIM40
762,6.86065322952345e-05,100616357,MIR3591
11566,6.838949047960341e-05,4362,MRE11P1
11218,6.827384640928358e-05,406949,MIR15B
5580,6.824651063652709e-05,208,AKT2
14470,6.816665700171143e-05,5594,MAPK1
8241,6.764002318959683e-05,284131,ENDOV
17286,6.746212602593005e-05,693120,MIR33B
11202,6.742667756043375e-05,406929,MIR138-1
11224,6.742354889865965e-05,406955,MIR181B1
758,6.737023795722052e-05,100616318,MIR4664
17288,6.730244058417156e-05,693123,MIR449B
17001,6.711242895107716e-05,6655,SOS2
11174,6.704623228870332e-05,406900,MIR106B
8506,6.669355207122862e-05,28592,TRBV7-6
8537,6.669355207122862e-05,28614,TRBV5-1
7074,6.660998042207211e-05,25759,SHC2
6603,6.660300277872011e-05,23533,PIK3R5
13093,6.643044616794214e-05,5293,PIK3CD
5233,6.635238241869956e-05,1950,EGF
9537,6.622888759011403e-05,340156,MYLK4
18964,6.61681842757389e-05,8074,FGF23
11238,6.613707228098065e-05,406979,MIR19A
17678,6.578024476766586e-05,728655,HULC
11287,6.567018863279372e-05,407032,MIR30C2
9046,6.563850183738396e-05,3041,HBAP1
728,6.559080065926537e-05,100532726,NDUFC2-KCTD14
11777,6.554696301463991e-05,442897,MIR323A
12181,6.554696301463991e-05,494326,MIR377
12184,6.554696301463991e-05,494330,MIR381
15058,6.554696301463991e-05,574453,MIR495
5957,6.545596988871694e-05,2251,FGF6
11219,6.533216219395399e-05,406950,MIR16-1
11292,6.509909144369885e-05,407039,MIR33A
11222,6.503707845695317e-05,406953,MIR18A
6938,6.502612086478621e-05,2549,GAB1
3098,6.498506263596937e-05,122011,CSNK1A1L
11210,6.49751746095717e-05,406938,MIR146A
15837,6.481254968093708e-05,6199,RPS6KB2
3140,6.479756120825186e-05,123103,KLHL33
8124,6.471655069617555e-05,283455,KSR2
