Index,Score,ncbi_gene_id,claim_name
3681,5.631962631014176e-05,134864,TAAR1
11217,5.628718645311892e-05,406948,MIR15A
3553,5.627550126519054e-05,131,ADH7
21216,5.6228163884952664e-05,9287,TAAR2
5775,5.6216180382762104e-05,220202,ATOH7
762,5.6152246543206275e-05,100616357,MIR3591
5424,5.6123775721061975e-05,201288,NOS2P2
11838,5.6123775721061975e-05,4531,MTL3P
10280,5.60984990443103e-05,3811,KIR3DL1
11289,5.60608968953602e-05,407034,MIR30E
8567,5.602276723948307e-05,2864,FFAR1
19364,5.601759039564058e-05,83551,TAAR8
9920,5.597352719632909e-05,356,FASLG
14470,5.5932388931978494e-05,5594,MAPK1
393,5.592210072791204e-05,100302197,MIR1306
769,5.592210072791204e-05,100616414,MIR4761
1130,5.592210072791204e-05,101928891,LINC01637
1232,5.592210072791204e-05,102465490,MIR6816
2210,5.592210072791204e-05,109617010,SNORA77B
4343,5.592210072791204e-05,150197,LINC00896
10511,5.592210072791204e-05,388849,CCDC188
16191,5.592210072791204e-05,642643,FAM230E
16086,5.590789078269154e-05,64090,GAL3ST2
17597,5.5890857765916735e-05,728045,PPBPP1
17468,5.581225559581071e-05,7132,TNFRSF1A
10331,5.580329889198765e-05,386653,IL31
8586,5.579223943641409e-05,2866,GPR42
21224,5.579223943641409e-05,9293,GPR52
468,5.575388058787212e-05,100422948,MIR4284
17297,5.575388058787212e-05,693175,MIR590
14505,5.5746066209394485e-05,5605,MAP2K2
4690,5.5738397350069135e-05,158833,AWAT1
14956,5.572289228439331e-05,572,BAD
14106,5.571315705310553e-05,55437,STRADB
7063,5.5687898566247895e-05,257202,GPX6
18085,5.562363367062062e-05,7691,ZNF132
8838,5.56181330466643e-05,2946,GSTM2
14490,5.559331111726351e-05,5599,MAPK8
4674,5.5574742873432115e-05,1585,CYP11B2
8042,5.555304232984781e-05,2829,XCR1
11222,5.55448277737014e-05,406953,MIR18A
14499,5.5495358537882566e-05,5601,MAPK9
10359,5.5492433602921665e-05,387129,NPSR1
20222,5.547140244743787e-05,85417,CCNB3
11267,5.541464634006843e-05,407011,MIR23B
11734,5.5381442507496104e-05,441925,BECN2
9367,5.53483005205635e-05,3361,HTR5A
1999,5.532975046662614e-05,10739,RFPL2
458,5.530394264496863e-05,100422842,MIR3074
5380,5.529912596102804e-05,200504,GKN2
13181,5.527395842364058e-05,53632,PRKAG3
15373,5.5259115470107645e-05,581,BAX
14500,5.525565939024091e-05,5602,MAPK10
667,5.5247117416001856e-05,100507261,MIR670HG
9188,5.5244217946892604e-05,317648,NOP14-AS1
5838,5.520119157154113e-05,221391,OPN5
