ncbi_gene_id,Index,Score,claim_name
706,17744,0.0001992472,TSPO
673,17211,0.00019824588,BRAF
43,12594,0.00019715997,ACHE
472,13156,0.00019402396,ATM
1555,5415,0.00019388064,CYP2B6
3,9292,0.00019296815,A2MP1
200316,6149,0.00019070852,APOBEC3F
595,16002,0.00019068447,CCND1
5294,13434,0.00018932467,PIK3CG
6362,17583,0.00018787326,CCL18
1351,3785,0.00018718618,COX8A
319,9467,0.0001862604,APOF
10599,2613,0.00018591844,SLCO1B1
4363,11715,0.00018583587,ABCC1
5321,15545,0.00018567807,PLA2G4A
620,1574,0.00018535723,BCYRN1P2
861,20815,0.00018433225,RUNX1
203068,5924,0.00018237015,TUBB
779,18767,0.00018218957,CACNA1S
2778,9625,0.00018161464,GNAS
4128,11501,0.00018127664,MAOA
775,18433,0.00018072256,CACNA1C
11069,3080,0.00017983788,RAPGEF4
2,5773,0.00017930959,A2M
215,6960,0.00017926266,ABCD1
10,463,0.00017923425,NAT2
81027,19686,0.00017820956,TUBB1
5315,14702,0.00017809811,PKM
318,9214,0.00017687825,NUDT2
7846,18557,0.00017635009,TUBA1A
6336,15967,0.00017573354,SCN10A
776,18171,0.00017464567,CACNA1D
7124,17651,0.00017429609,TNF
581,16890,0.00017427812,BAX
217,5927,0.00017422461,ALDH2
2950,9686,0.00017335943,GSTP1
10383,1632,0.0001732549,TUBB4B
1129,2859,0.0001731941,CHRM2
7280,18199,0.00017224127,TUBB2A
25,7119,0.000171311,ABL1
7277,17965,0.00017065759,TUBA4A
4609,12735,0.0001696972,MYC
778,18606,0.00016853068,CACNA1F
84617,20033,0.00016842855,TUBB6
4129,11629,0.00016805156,MAOB
2064,5616,0.000166899,ERBB2
347733,10100,0.00016673123,TUBB2B
10376,1481,0.00016628474,TUBA1B
214,5992,0.00016615514,ALCAM
10381,1759,0.00016612439,TUBB3
7278,17979,0.00016589621,TUBA3C
10382,2124,0.00016536693,TUBB4A
84790,20337,0.00016511073,TUBA1C
200959,6477,0.00016490383,GABRR3
574406,15488,0.00016403828,ADAMTSL4-AS1
2569,7581,0.00016400116,GABRR1
672,17361,0.00016386426,BRCA1
2570,7185,0.00016375862,GABRR2
112714,2956,0.00016348652,TUBA3E
347688,10042,0.00016287828,TUBB8
22,6157,0.00016246072,ABCB7
3156,9220,0.00016162025,HMGCR
7150,17757,0.000161236,TOP1
24,7088,0.00016102957,ABCA4
3558,10411,0.00016098072,IL2
3043,9824,0.000160854,HBB
4297,12099,0.00015976239,KMT2A
4842,12942,0.0001584994,NOS1
1376,5078,0.00015828974,CPT2
632,16746,0.0001579904,BGLAP
865,21937,0.00015756946,CBFB
2139,7265,0.0001546888,EYA2
1244,3900,0.00015424304,ABCC2
552,13961,0.00015414647,AVPR1A
12,4322,0.00015395448,SERPINA3
1956,5320,0.00015366783,EGFR
7052,17558,0.00015313028,TGM2
9429,22150,0.00015218896,ABCG2
4986,12364,0.00015206893,OPRK1
5291,13721,0.00015159568,PIK3CB
5595,15028,0.00015099139,MAPK3
5728,15167,0.0001507943,PTEN
5319,13533,0.00015051813,PLA2G1B
6335,16382,0.00015038576,SCN9A
8912,20678,0.0001500782,CACNA1H
1815,6162,0.0001496766,DRD4
251,8633,0.00014959779,ALPG
2678,9343,0.00014905812,GGT1
6323,16414,0.00014870171,SCN1A
249,7286,0.0001481867,ALPL
5858,18933,0.00014795415,PZP
354,9965,0.00014779958,KLK3
207,6300,0.00014691992,AKT1
6329,16559,0.00014639288,SCN4A
152,5061,0.00014635723,ADRA2C
6328,16560,0.00014604146,SCN3A
1586,6741,0.0001458698,CYP17A1
150,4453,0.00014558068,ADRA2A
5340,13178,0.00014556537,PLG
11280,2942,0.00014514156,SCN11A
6326,16431,0.00014451856,SCN2A
23,7449,0.00014408588,ABCF1
3309,11186,0.00014354885,HSPA5
3559,10420,0.00014353258,IL2RA
4893,12368,0.00014282536,NRAS
6334,16565,0.0001427702,SCN8A
596,15847,0.00014260068,BCL2
6557,17467,0.00014217354,SLC12A1
332,9670,0.00014198557,BIRC5
6332,16293,0.00014162934,SCN7A
866,22215,0.00014109253,SERPINA6
605,16175,0.00014092728,BCL7A
28234,8181,0.00014050447,SLCO1B3
7525,18175,0.00014042387,YES1
6774,17404,0.00014038896,STAT3
5328,13708,0.00013988599,PLAU
6517,17604,0.00013984734,SLC2A4
3265,9381,0.00013980988,HRAS
248,7274,0.00013945582,ALPI
5970,15913,0.00013945406,RELA
60482,17321,0.00013925406,SLC5A7
2322,6980,0.00013834127,FLT3
2936,9672,0.00013799092,GSR
123228,3500,0.00013773283,SENP8
2670,7943,0.00013742971,GFAP
54658,14420,0.00013737936,UGT1A1
3845,10561,0.00013730217,KRAS
1545,5381,0.00013690819,CYP1B1
839,19943,0.00013672892,CASP6
5021,13121,0.0001366517,OXTR
2904,9351,0.00013664547,GRIN2B
3717,10681,0.00013616688,JAK2
4255,11840,0.00013487235,MGMT
7498,18434,0.00013469595,XDH
239,8435,0.00013426332,ALOX12
4221,12166,0.0001340735,MEN1
836,19932,0.00013401947,CASP3
9290,21249,0.00013386198,GPR55
3326,9610,0.00013319339,HSP90AB1
1026,1822,0.0001323246,CDKN1A
3350,9488,0.00013232115,HTR1A
2903,9350,0.00013221528,GRIN2A
185,5173,0.0001319469,AGTR1
4193,11517,0.00013180469,MDM2
3553,10310,0.00013156602,IL1B
7040,18267,0.00013124557,TGFB1
56,16413,0.00013110557,ACRV1
495,13046,0.00013106572,ATP4A
2629,7701,0.00013099374,GBA1
19,5543,0.00013093847,ABCA1
590,16465,0.00013085584,BCHE
18,6203,0.00013080417,ABAT
10257,2908,0.00013052054,ABCC4
29,8942,0.00013051761,ABR
200315,5862,0.00013013139,APOBEC3A
1375,4104,0.0001298178,CPT1B
190,7934,0.00012957807,NR0B1
553,15148,0.00012945918,AVPR1B
7298,18594,0.00012889612,TYMS
7026,20435,0.00012886664,NR2F2
6622,18247,0.00012886105,SNCA
7494,18673,0.00012848193,XBP1
218,6988,0.00012841591,ALDH3A1
9099,21079,0.00012841262,USP2
5346,15740,0.00012722897,PLIN1
3290,10947,0.00012687506,HSD11B1
2905,9004,0.00012663327,GRIN2C
928,22633,0.00012604268,CD9
2260,6002,0.00012444536,FGFR1
26,7624,0.0001243843,AOC1
1387,5613,0.00012384637,CREBBP
476,14348,0.00012338713,ATP1A1
21,5830,0.00012324372,ABCA3
759,19109,0.00012269006,CA1
1806,5427,0.00012262048,DPYD
2247,7479,0.00012171814,FGF2
5724,15201,0.00012150337,PTAFR
2597,7530,0.000121406934,GAPDH
926,21241,0.00012120491,CD8B
485,1536,0.00012095277,ATP1B1P1
79001,20224,0.00012058449,VKORC1
2353,6803,0.00012031425,FOS
151,5018,0.00012005502,ADRA2B
4922,14210,0.000119941426,NTS
1432,4614,0.000119811535,MAPK14
6715,18190,0.000119614255,SRD5A1
3308,11020,0.00011941926,HSPA4
4023,12943,0.000119393924,LPL
5599,14949,0.00011916539,MAPK8
134864,4968,0.0001191048,TAAR1
5741,16556,0.00011904435,PTH
887,21613,0.00011902588,CCKBR
238,6829,0.000118871525,ALK
983,22273,0.00011847248,CDK1
481,14032,0.00011820081,ATP1B1
11255,3765,0.000117993404,HRH3
6559,17468,0.000117934986,SLC12A3
7504,19027,0.00011780903,XK
639,17371,0.00011772572,PRDM1
1017,1796,0.00011758659,CDK2
8714,21206,0.00011757194,ABCC3
6571,18693,0.000117433985,SLC18A2
668,18392,0.000117248215,FOXL2
27,7833,0.00011700711,ABL2
1132,2771,0.00011681174,CHRM4
7334,19964,0.00011654594,UBE2N
4791,13601,0.00011636659,NFKB2
1312,4000,0.000116027106,COMT
5914,16571,0.000115913695,RARA
8913,21166,0.00011589986,CACNA1G
6863,17335,0.000115774455,TAC1
3767,10408,0.00011566018,KCNJ11
1437,4012,0.00011554525,CSF2
1728,5282,0.00011466004,NQO1
5604,14577,0.00011464565,MAP2K1
760,18404,0.000114493,CA2
796,19244,0.00011418394,CALCA
4985,12551,0.000113933886,OPRD1
3363,10034,0.00011386353,HTR7
774,18766,0.00011383307,CACNA1B
6716,19293,0.00011382412,SRD5A2
1134,3706,0.000113799484,CHRNA1
1140,3629,0.0001133348,CHRNB1
213,5949,0.0001132277,ALB
7054,19545,0.00011315592,TH
1543,5375,0.00011302682,CYP1A1
1145,5052,0.000112855414,CHRNE
1080,2134,0.00011263168,CFTR
1146,5242,0.00011238399,CHRNG
4524,12229,0.00011235038,MTHFR
265,9996,0.000112205336,AMELX
6531,17648,0.000112139285,SLC6A3
1144,4283,0.0001120134,CHRND
7442,18683,0.00011198719,TRPV1
10411,1751,0.00011172155,RAPGEF3
5295,13731,0.000111688685,PIK3R1
405,12481,0.000111584,ARNT
11343,4524,0.000111184156,MGLL
28,9304,0.00011118328,ABO
355,10377,0.00011115649,FAS
54600,14453,0.00011074735,UGT1A9
1133,2880,0.0001105664,CHRM5
113457,3369,0.0001103197,TUBA3D
23192,8448,0.000110248,ATG4B
1551,6324,0.000110186294,CYP3A7
1499,5010,0.00011010995,CTNNB1
3123,10628,0.00010982484,HLA-DRB1
54659,14416,0.00010976759,UGT1A3
3351,10428,0.00010961798,HTR1B
3741,11242,0.00010957857,KCNA5
3791,10267,0.00010914244,KDR
3569,10037,0.000108774475,IL6
109,3511,0.0001085784,ADCY3
3480,9872,0.0001081907,IGF1R
11,127,0.000108105414,NATP
1719,5256,0.000107993335,DHFR
9,23153,0.00010788554,NAT1
1869,5730,0.00010786293,E2F1
2078,7230,0.00010770168,ERG
7252,18137,0.00010768825,TSHB
334,10755,0.00010746129,APLP2
7422,19110,0.00010705758,VEGFA
5054,13504,0.00010703122,SERPINE1
1362,6562,0.00010702855,CPD
4353,12034,0.00010663037,MPO
9722,23461,0.00010657415,NOS1AP
6513,18872,0.00010653725,SLC2A1
1548,5056,0.0001060941,CYP2A6
1649,5062,0.00010600969,DDIT3
2902,9004,0.000105936684,GRIN1
572,16553,0.000105924795,BAD
10002,783,0.00010578461,NR2E3
2641,8622,0.000105584535,GCG
478,14495,0.00010551141,ATP1A3
2885,10822,0.00010545488,GRB2
2101,7406,0.00010544054,ESRRA
7038,17791,0.00010517574,TG
3084,9968,0.00010506661,NRG1
94233,22551,0.000104743536,OPN4
4233,11628,0.00010466392,MET
5142,13381,0.000104312756,PDE4B
26054,9690,0.00010430054,SENP6
1361,5047,0.000104269784,CPB2
2194,7254,0.00010410816,FASN
57337,16644,0.000104003986,SENP7
3683,10886,0.00010397175,ITGAL
406,13081,0.0001039647,BMAL1
2030,5744,0.00010372384,SLC29A1
1490,5972,0.00010315601,CCN2
5602,14853,0.000102885104,MAPK10
4313,11687,0.00010281775,MMP2
2944,9679,0.00010263304,GSTM1
496,13610,0.00010258517,ATP4B
79644,19590,0.00010241234,SRD5A3
410,11667,0.00010221533,ARSA
6833,18783,0.00010213679,ABCC8
2214,6673,0.0001020329,FCGR3A
834,20953,0.00010201941,CASP1
1573,5506,0.000101635655,CYP2J2
2215,6690,0.000101573954,FCGR3B
348,10099,0.000101566045,APOE
480,14078,0.0001015431,ATP1A4
1558,6138,0.00010148776,CYP2C8
7341,18574,0.00010138366,SUMO1
4048,11810,0.00010121362,LTA4H
6714,17754,0.0001011843,SRC
100,1528,0.00010092691,ADA
7432,19623,0.00010090635,VIP
3082,9613,0.00010083402,HGF
20,5501,0.00010060123,ABCA2
490,14123,0.000100523146,ATP2B1
5293,13499,0.00010046894,PIK3CD
3359,11143,0.000100434816,HTR3A
771,19277,0.00010035824,CA12
5979,16338,0.00010020192,RET
1901,6261,0.0001001568,S1PR1
3976,12540,0.000100149235,LIF
8644,21057,9.996794e-05,AKR1C3
2625,7566,9.996016e-05,GATA3
486,12873,9.9826015e-05,FXYD2
7299,18945,9.974782e-05,TYR
2153,5943,9.956847e-05,F5
1019,1492,9.955093e-05,CDK4
324,10674,9.952062e-05,APC
351,10907,9.9349985e-05,APP
483,15680,9.932394e-05,ATP1B3
477,15278,9.921389e-05,ATP1A2
840,19788,9.907286e-05,CASP7
5925,16993,9.906474e-05,RB1
9376,21998,9.900681e-05,SLC22A8
5894,17050,9.8949895e-05,RAF1
4914,12608,9.8884804e-05,NTRK1
2261,5991,9.886516e-05,FGFR3
54657,13946,9.8830555e-05,UGT1A4
2859,9489,9.8698285e-05,GPR35
8647,22181,9.83871e-05,ABCB11
1786,5815,9.827927e-05,DNMT1
64146,17977,9.815531e-05,PDF
4312,12376,9.8151046e-05,MMP1
93659,23020,9.8104516e-05,CGB5
6778,19145,9.808787e-05,STAT6
10213,3204,9.7938995e-05,PSMD14
2155,6205,9.779699e-05,F7
290,9549,9.775022e-05,ANPEP
2346,7210,9.7693555e-05,FOLH1
3176,10168,9.7421886e-05,HNMT
1421,7298,9.731657e-05,CRYGD
482,15321,9.726706e-05,ATP1B2
124,4184,9.724416e-05,ADH1A
10000,637,9.7194694e-05,AKT3
3106,10056,9.714711e-05,HLA-B
174,6742,9.670484e-05,AFP
7468,17981,9.656718e-05,NSD2
6822,18054,9.6354124e-05,SULT2A1
5144,13916,9.6166856e-05,PDE4D
208,6272,9.6088595e-05,AKT2
2158,6494,9.591205e-05,F9
4908,13834,9.585856e-05,NTF3
1797,5361,9.548434e-05,DXO
1356,4173,9.542523e-05,CP
598,16315,9.538527e-05,BCL2L1
1268,3984,9.5362906e-05,CNR1
1103,2855,9.529304e-05,CHAT
3360,9953,9.518556e-05,HTR4
7372,20204,9.499972e-05,UMPS
114548,5973,9.498342e-05,NLRP3
58190,16111,9.482111e-05,CTDSP1
6654,21611,9.481286e-05,SOS1
6233,19475,9.477086e-05,RPS27A
6338,17710,9.468068e-05,SCNN1B
3815,10296,9.443637e-05,KIT
1591,5664,9.440112e-05,CYP24A1
2263,6294,9.4079245e-05,FGFR2
9356,23350,9.395974e-05,SLC22A6
3458,10961,9.395227e-05,IFNG
5770,16390,9.388212e-05,PTPN1
2932,9588,9.3784365e-05,GSK3B
10280,2569,9.373843e-05,SIGMAR1
59350,16332,9.354733e-05,RXFP1
4907,14028,9.352722e-05,NT5E
675,17674,9.3436014e-05,BRCA2
5159,13014,9.342261e-05,PDGFRB
120227,6140,9.318942e-05,CYP2R1
5605,14573,9.3053604e-05,MAP2K2
2551,8781,9.299491e-05,GABPA
4886,14380,9.297747e-05,NPY1R
3418,9914,9.278343e-05,IDH2
3172,10785,9.268152e-05,HNF4A
1020,1718,9.267167e-05,CDK5
1571,6289,9.263455e-05,CYP2E1
5296,13596,9.255919e-05,PIK3R2
5292,14760,9.2527276e-05,PIM1
1072,4351,9.244407e-05,CFL1
64127,17031,9.2412614e-05,NOD2
2584,9732,9.2394956e-05,GALK1
5156,13655,9.222459e-05,PDGFRA
7057,18285,9.212923e-05,THBS1
183,7308,9.196058e-05,AGT
8837,23482,9.1946145e-05,CFLAR
331,10219,9.193779e-05,XIAP
1727,6789,9.188414e-05,CYB5R3
3606,11671,9.187948e-05,IL18
6241,16958,9.18758e-05,RRM2
338,9598,9.173718e-05,APOB
3439,11064,9.157973e-05,IFNA1
54575,14344,9.1578e-05,UGT1A10
320,10628,9.156843e-05,APBA1
1269,4492,9.1396316e-05,CNR2
2147,6771,9.120777e-05,F2
1906,5260,9.1176684e-05,EDN1
55283,16731,9.116983e-05,MCOLN3
3481,11914,9.113719e-05,IGF2
3600,10986,9.1019334e-05,IL15
3551,11531,9.1005015e-05,IKBKB
2906,8808,9.098722e-05,GRIN2D
54577,14429,9.090799e-05,UGT1A7
1234,4118,9.0851005e-05,CCR5
5578,14927,9.076399e-05,PRKCA
3024,10993,9.07458e-05,H1-1
816,19942,9.052761e-05,CAMK2B
781,18831,9.049804e-05,CACNA2D1
606,17118,9.0401096e-05,NBEAP1
8911,22783,9.037112e-05,CACNA1I
116443,3132,9.032922e-05,GRIN3A
1027,1799,9.0236026e-05,CDKN1B
2185,5730,9.023544e-05,PTK2B
29126,8861,9.02156e-05,CD274
5034,14317,9.004003e-05,P4HB
5879,16999,9.00151e-05,RAC1
2697,8542,8.9977584e-05,GJA1
3689,10895,8.996012e-05,ITGB2
34,10830,8.976598e-05,ACADM
4843,12310,8.975997e-05,NOS2
7316,21358,8.946226e-05,UBC
2040,9571,8.944936e-05,STOM
2321,7135,8.9365756e-05,FLT1
9518,23694,8.936273e-05,GDF15
7364,18854,8.935072e-05,UGT2B7
125,7310,8.931702e-05,ADH1B
2784,9500,8.929716e-05,GNB3
4351,12257,8.9293244e-05,MPI
4846,13062,8.9222434e-05,NOS3
445,13551,8.917088e-05,ASS1
1139,3217,8.908464e-05,CHRNA7
1015,4479,8.903445e-05,CDH17
30,10305,8.901325e-05,ACAA1
2798,8284,8.898073e-05,GNRHR
2324,6598,8.888517e-05,FLT4
1385,5091,8.878385e-05,CREB1
3105,10051,8.865838e-05,HLA-A
2796,8832,8.865599e-05,GNRH1
3952,10884,8.861422e-05,LEP
116444,3624,8.857956e-05,GRIN3B
6240,16125,8.855729e-05,RRM1
8517,21938,8.850862e-05,IKBKG
835,20628,8.8480476e-05,CASP2
4067,11952,8.846636e-05,LYN
6898,18123,8.844125e-05,TAT
6772,17622,8.843219e-05,STAT1
2264,7019,8.842455e-05,FGFR4
5778,16887,8.839943e-05,PTPN7
4318,12753,8.833026e-05,MMP9
6696,18800,8.83107e-05,SPP1
4160,12442,8.825987e-05,MC4R
788,19385,8.8249304e-05,SLC25A20
3586,11637,8.8183224e-05,IL10
1029,1556,8.818059e-05,CDKN2A
708,20255,8.817102e-05,C1QBP
960,22266,8.807329e-05,CD44
5693,15390,8.80351e-05,PSMB5
5047,15088,8.8011875e-05,PAEP
8989,21388,8.794959e-05,TRPA1
4880,13618,8.778006e-05,NPPC
833,22689,8.777362e-05,CARS1
570,16347,8.773328e-05,BAAT
1718,5244,8.770556e-05,DHCR24
545,13955,8.7658584e-05,ATR
2891,9705,8.761008e-05,GRIA2
9817,22018,8.75982e-05,KEAP1
801,20166,8.758977e-05,CALM1
6595,19682,8.756749e-05,SMARCA2
2534,6990,8.754106e-05,FYN
6790,18327,8.7529144e-05,AURKA
240,7265,8.750081e-05,ALOX5
54579,14457,8.748782e-05,UGT1A5
5915,17106,8.745793e-05,RARB
5690,16395,8.744607e-05,PSMB2
4792,13932,8.734838e-05,NFKBIA
890,22641,8.7180044e-05,CCNA2
688,17466,8.717143e-05,KLF5
8503,20587,8.7055014e-05,PIK3R3
79054,19695,8.69895e-05,TRPM8
488,13620,8.697274e-05,ATP2A2
387,12492,8.693397e-05,RHOA
1508,5651,8.692623e-05,CTSB
5141,13075,8.6863285e-05,PDE4A
9033,23226,8.6780004e-05,PKD2L1
409,13260,8.6725326e-05,ARRB2
1374,5952,8.6713844e-05,CPT1A
3614,11261,8.669053e-05,IMPDH1
7067,18402,8.668409e-05,THRA
3627,11189,8.661095e-05,CXCL10
2892,8975,8.659717e-05,GRIA3
5236,16415,8.6505024e-05,PGM1
3164,10769,8.645844e-05,NR4A1
2066,6780,8.638621e-05,ERBB4
4852,12950,8.638211e-05,NPY
1977,6808,8.638016e-05,EIF4E
4915,12680,8.636397e-05,NTRK2
225,7294,8.634181e-05,ABCD2
5689,16167,8.62528e-05,PSMB1
9420,23750,8.621621e-05,CYP7B1
2065,6218,8.620779e-05,ERBB3
10468,3173,8.6197484e-05,FST
2624,8983,8.619696e-05,GATA2
5781,17737,8.618608e-05,PTPN11
2960,10731,8.615253e-05,GTF2E1
1973,6621,8.614466e-05,EIF4A1
7366,18828,8.6101485e-05,UGT2B15
594,16976,8.6063505e-05,BCKDHB
11309,3102,8.604662e-05,SLCO2B1
1120,4773,8.5953376e-05,CHKB
3146,11271,8.593194e-05,HMGB1
5300,14758,8.591579e-05,PIN1
5579,14781,8.5911146e-05,PRKCB
2938,10382,8.590591e-05,GSTA1
2166,6211,8.5802254e-05,FAAH
491,13568,8.569096e-05,ATP2B2
6462,19276,8.5666245e-05,SHBG
316,12269,8.5538195e-05,AOX1
6319,17495,8.544906e-05,SCD
5601,15534,8.5404405e-05,MAPK9
54578,14429,8.5372056e-05,UGT1A6
54498,14258,8.53336e-05,SMOX
1594,6025,8.527428e-05,CYP27B1
5327,15782,8.526167e-05,PLAT
9212,21496,8.517076e-05,AURKB
3784,10390,8.5162654e-05,KCNQ1
322,9617,8.5056e-05,APBB1
1137,3295,8.5041815e-05,CHRNA4
2898,8922,8.5014864e-05,GRIK2
55503,15647,8.4956846e-05,TRPV6
1111,3937,8.4949046e-05,CHEK1
54576,14407,8.4937536e-05,UGT1A8
773,18729,8.491565e-05,CACNA1A
3932,11324,8.487416e-05,LCK
5335,15768,8.479145e-05,PLCG1
7251,18301,8.476926e-05,TSG101
3312,11207,8.474701e-05,HSPA8
52,13760,8.4628584e-05,ACP1
3949,11674,8.453926e-05,LDLR
3716,10338,8.452581e-05,JAK1
6223,18272,8.447883e-05,RPS19
6750,18269,8.437663e-05,SST
5916,15593,8.435582e-05,RARG
5143,14273,8.430662e-05,PDE4C
80201,21432,8.429689e-05,HKDC1
1493,5200,8.427333e-05,CTLA4
6361,18022,8.422842e-05,CCL17
3065,9854,8.419568e-05,HDAC1
4154,13076,8.413616e-05,MBNL1
1066,2898,8.412573e-05,CES1
51083,13402,8.403629e-05,GAL
8654,22403,8.403277e-05,PDE5A
5696,16232,8.401092e-05,PSMB8
2149,5887,8.4009924e-05,F2R
5424,15597,8.3989275e-05,POLD1
8698,22447,8.397682e-05,S1PR4
624,17180,8.395431e-05,BDKRB2
2056,6745,8.391167e-05,EPO
8202,19934,8.3905295e-05,NCOA3
25824,8987,8.3898645e-05,PRDX5
1016,5400,8.383639e-05,CDH18
5698,16416,8.3787e-05,PSMB9
969,22991,8.378025e-05,CD69
5734,16117,8.3770436e-05,PTGER4
1025,2036,8.374386e-05,CDK9
113263,3611,8.369947e-05,GLCCI1
6387,16109,8.3594816e-05,CXCL12
1647,7889,8.358466e-05,GADD45A
23081,6508,8.356637e-05,KDM4C
7172,18447,8.356329e-05,TPMT
444,14168,8.3539744e-05,ASPH
1147,4369,8.35032e-05,CHUK
269,9293,8.3405845e-05,AMHR2
529,14595,8.33891e-05,ATP6V1E1
3283,9509,8.337881e-05,HSD3B1
4830,14281,8.331206e-05,NME1
408,13249,8.330456e-05,ARRB1
412,12236,8.3261366e-05,STS
3284,11671,8.310519e-05,HSD3B2
140,4378,8.305549e-05,ADORA3
60,16945,8.30402e-05,ACTB
1436,4032,8.297665e-05,CSF1R
5627,16361,8.294804e-05,PROS1
5111,14688,8.2937186e-05,PCNA
