Index,Score,ncbi_gene_id,claim_name
1085,0.00035194198308354343,554,AVPR2
366,0.0003517886952894988,262,AMD1
1574,0.00035030432458117835,620,BCYRN1P2
379,0.0003475327997556353,2744,GLS
296,0.0003474153086850932,3,A2MP1
95,0.000344582806089272,64979,MRPL36
158,0.00034428033557047915,147,ADRA1B
752,0.0003417389142167093,1636,ACE
340,0.000340178302124991,5294,PIK3CG
821,0.00033954566175894074,1588,CYP19A1
1084,0.00033899714369405563,43,ACHE
252,0.0003379077357103745,319,APOF
823,0.00033672593970236113,1555,CYP2B6
201,0.00033016490073664584,7525,YES1
345,0.00032998617468610976,706,TSPO
1182,0.00032983559222699656,472,ATM
293,0.00032982911361772603,25,ABL1
16,0.000329646271951529,3725,JUN
56,0.00032932108114944723,2064,ERBB2
947,0.0003283283249646855,10599,SLCO1B1
1333,0.0003280455815156897,215,ABCD1
427,0.00032679373690499517,2,A2M
437,0.0003253957550238203,203068,TUBB
778,0.0003253328325709678,200316,APOBEC3F
713,0.00032502627409546856,8484,GALR3
8,0.0003236403178677279,318,NUDT2
148,0.0003232650460344991,4363,ABCC1
20,0.0003225246464286458,6336,SCN10A
658,0.0003186502264030792,81027,TUBB1
608,0.00031677481674872846,779,CACNA1S
763,0.0003165334128478445,11069,RAPGEF4
462,0.00031635474949070374,10,NAT2
272,0.0003146321403463497,7150,TOP1
1610,0.0003145161483485979,6362,CCL18
301,0.0003141264371789152,1129,CHRM2
308,0.00031209467251419934,775,CACNA1C
81,0.00031095084162873876,1956,EGFR
99,0.0003107534815910525,1351,COX8A
502,0.0003090559675805984,861,RUNX1
423,0.00030813062785876844,595,CCND1
141,0.0003081066353896917,4128,MAOA
1589,0.0003079223901923968,5315,PKM
844,0.00030672301703650487,2950,GSTP1
183,0.0003061776313120733,5728,PTEN
374,0.0003058767888633021,7846,TUBA1A
236,0.00030587678886330206,10383,TUBB4B
444,0.00030550718938846975,574406,ADAMTSL4-AS1
282,0.00030500410389313774,217,ALDH2
38,0.000303997921808363,776,CACNA1D
300,0.0003032794444287458,672,BRCA1
635,0.0003031106278884181,2322,FLT3
1517,0.000303039182524899,581,BAX
1650,0.00030285390303791496,2778,GNAS
190,0.0003024625447447901,7124,TNF
603,0.0003012368169093227,7280,TUBB2A
402,0.00030027401168656286,22,ABCB7
428,0.00029926910661330934,112714,TUBA3E
365,0.00029926910661330934,10381,TUBB3
318,0.00029926910661330934,347733,TUBB2B
389,0.0002992691066133093,7277,TUBA4A
91,0.0002992691066133093,10376,TUBA1B
266,0.0002992691066133093,347688,TUBB8
369,0.0002992691066133093,84790,TUBA1C
171,0.0002992691066133093,84617,TUBB6
729,0.0002992691066133093,10382,TUBB4A
397,0.00029926910661330923,7278,TUBA3C
455,0.0002992199378584011,778,CACNA1F
2426,0.0002985876356423852,5321,PLA2G4A
592,0.00029724911207706147,4297,KMT2A
268,0.00029695588181309705,4129,MAOB
338,0.0002964170731651547,24,ABCA4
864,0.0002962460503820992,4842,NOS1
1028,0.00029556135937790456,1815,DRD4
1073,0.00029550680115316113,200959,GABRR3
436,0.000293287850745156,6335,SCN9A
371,0.00029308611540659055,214,ALCAM
142,0.00029239989864094393,4986,OPRK1
493,0.00029190104389953045,3558,IL2
540,0.0002907733325713054,2569,GABRR1
137,0.00028994135468110463,2570,GABRR2
1322,0.0002897450257043421,1376,CPT2
121,0.0002889638772935458,150,ADRA2A
706,0.0002877448787613419,9429,ABCG2
1299,0.0002867832324478575,12,SERPINA3
479,0.00028662690011224147,6323,SCN1A
630,0.0002865236981608829,5291,PIK3CB
708,0.00028591516825440604,1244,ABCC2
607,0.0002858921143417744,152,ADRA2C
814,0.00028569408443197125,632,BGLAP
619,0.00028463601897584325,6329,SCN4A
776,0.0002846338097118866,3043,HBB
1645,0.0002835755789587787,2139,EYA2
1586,0.00028328725803267174,865,CBFB
468,0.0002823637389203735,249,ALPL
399,0.0002820810760838253,11280,SCN11A
1536,0.00028199503267446746,485,ATP1B1P1
621,0.00028175022456000524,6328,SCN3A
494,0.00028099176233013876,6326,SCN2A
60,0.0002809205812698352,354,KLK3
1799,0.00027937079056340925,251,ALPG
92,0.00027904356460275775,8912,CACNA1H
620,0.0002774145402717822,6334,SCN8A
51,0.000277102932975819,3156,HMGCR
127,0.0002768971880678912,11,NATP
862,0.0002764477308285749,4609,MYC
349,0.00027588913795634017,6332,SCN7A
1304,0.0002756455022572895,23,ABCF1
347,0.0002754064280865638,19,ABCA1
166,0.00027491118667815007,7052,TGM2
605,0.0002748329512838801,2904,GRIN2B
50,0.0002745014166244534,552,AVPR1A
335,0.00027379084389551704,332,BIRC5
416,0.0002736015146692181,5319,PLA2G1B
132,0.0002729387995772606,3350,HTR1A
250,0.0002726347122392266,4893,NRAS
874,0.00027213734660701277,6517,SLC2A4
1086,0.0002705172975820986,18,ABAT
24,0.0002704949292124686,5340,PLG
1690,0.00026988157265677256,2678,GGT1
82,0.0002697374506589923,238,ALK
244,0.0002695994156338957,21,ABCA3
501,0.00026883753258757047,3559,IL2RA
606,0.00026845144362922646,2903,GRIN2A
1646,0.00026681103714288403,60482,SLC5A7
949,0.0002656858669319314,54658,UGT1A1
609,0.00026530953110639853,3717,JAK2
259,0.0002648836825012515,596,BCL2
320,0.00026486758533461683,2670,GFAP
3479,0.000264678928915891,5858,PZP
460,0.0002645020413342222,248,ALPI
155,0.0002622099539181447,28234,SLCO1B3
599,0.0002621832046994754,6557,SLC12A1
6,0.0002616124390809251,3791,KDR
